No,제목,학과,과정,년도,href
73,"Dare to be different, and make a progress",주거환경/경영,학부,2009-2010,/partner/expReport.asp?id=4326&page=24&bgbn=R
72,많은 것을 배울 수 있었던 1년,중어중문학과,학부,2009,/partner/expReport.asp?id=4305&page=24&bgbn=R
71,당신이. 꿈꾸는. 산타바바라,영어영문학과/정치외교학과,학부,2009,/partner/expReport.asp?id=4128&page=24&bgbn=R
70,"벌써 그리워지는 그곳, 산타바바라",중문학과,학부,2009,/partner/expReport.asp?id=4082&page=25&bgbn=R
69,아직도 생생한 그곳의 기억 그리고 그리움,사학과,학부,2009,/partner/expReport.asp?id=4076&page=25&bgbn=R
68,산타바바라에서의 최고의 한해!,수학과,학부,2009,/partner/expReport.asp?id=4037&page=25&bgbn=R
67,UC Santa Barbara,화학공학과,학부,2009,/partner/expReport.asp?id=4035&page=25&bgbn=R
66,잊지 못할 Santa Barbara!!,기계공학부,학부,2009,/partner/expReport.asp?id=4026&page=25&bgbn=R
65,일년 내내 여름은 아닌 UCSB,행정학과,학부,2009,/partner/expReport.asp?id=4023&page=25&bgbn=R
64,"""Be yourself in Santa Barbara""",심리학과,학부,2009,/partner/expReport.asp?id=4021&page=25&bgbn=R
63,UCSB,언더우드 국제대학 경제학전공,학부,2009,/partner/expReport.asp?id=3980&page=25&bgbn=R
62,"잊을 수 없는 그곳, 산타바바라",신문방송학과,학부,2009,/partner/expReport.asp?id=3970&page=25&bgbn=R
61,"Forever 21, Santa Barbara",영어영문학과,학부,2009,/partner/expReport.asp?id=3924&page=25&bgbn=R
60,인생에서 잊지 못할 1년...,경영학과,학부,2009,/partner/expReport.asp?id=3919&page=26&bgbn=R
59,"I'm always missing you, SB!",심리학과,학부,2008,/partner/expReport.asp?id=3795&page=26&bgbn=R
58,"University of California, Santa Barbara",영어영문학과,학부,2008,/partner/expReport.asp?id=3779&page=26&bgbn=R
57,"너무나 그리운, 지상낙원 산타바바라",영어영문학과,학부,2008-2009,/partner/expReport.asp?id=3752&page=26&bgbn=R
56,그립고 사랑스런 산타 바바라 :),영어영문학과,학부,2008-2009,/partner/expReport.asp?id=3705&page=26&bgbn=R
55,Santa Barbara Dream,경영학과,학부,2008,/partner/expReport.asp?id=3487&page=26&bgbn=R
54,the place you've never experienced before~,교육학과,학부,2008,/partner/expReport.asp?id=3448&page=26&bgbn=R
53,Sunshine California!,경영학과,학부,2008,/partner/expReport.asp?id=3433&page=26&bgbn=R
52,또 다른 나의 삶이 시작되는 곳,경영학과,학부,2007~2008,/partner/expReport.asp?id=3339&page=26&bgbn=R
51,평생잊지 못할 아름다운 추억을 선물해준 산타바바라,컴퓨터공학,학부,2007-2008,/partner/expReport.asp?id=3328&page=26&bgbn=R
50,Unforgettable memories at UCSB,경영학과,학부,2007-2008,/partner/expReport.asp?id=3286&page=27&bgbn=R
49,지금이라도 달려가고싶은 산타바바라,경제학과,학부,2007-2008,/partner/expReport.asp?id=3279&page=27&bgbn=R
48,산타바바라에서의 1년,물리학과,학부,2007-2008,/partner/expReport.asp?id=3277&page=27&bgbn=R
47,'Stumbling on Happiness'.,신문방송학과,학부,2007-2008,/partner/expReport.asp?id=3269&page=27&bgbn=R
46,California Dreamin' at UCSB,신문방송학과,학부,2007-2008,/partner/expReport.asp?id=3253&page=27&bgbn=R
45,하루의 꿈만 같았던 1년,경영학과,학부,2007-2008,/partner/expReport.asp?id=3110&page=27&bgbn=R
44,"Santabarbara, 낯선 낙원",신문방송학과,학부,2006-2007,/partner/expReport.asp?id=3072&page=27&bgbn=R
43,"평화로운 그 곳, UCSB",응용통계학과,학부,2007,/partner/expReport.asp?id=3070&page=27&bgbn=R
42,산타바바라에서의 1년,영문학과,학부,2007,/partner/expReport.asp?id=2940&page=27&bgbn=R
41,내가 원하던 바로 그 곳 Santa Barbara!,심리학과,학부,2007,/partner/expReport.asp?id=2881&page=27&bgbn=R
40,산타바바라에서의 꿈만 같은 1년,경제학과,학부,2007,/partner/expReport.asp?id=2860&page=28&bgbn=R
39,꿈같은 삶 UCSB,국제관계학/심리학,학부,2007,/partner/expReport.asp?id=2845&page=28&bgbn=R
38,말도 안되는 상상이 현실이 되는 그곳-UCSB,심리/경영,학부,2007,/partner/expReport.asp?id=2829&page=28&bgbn=R
37,My Amazing 9 Months in Santa Barbara!,영어영문학과,학부,2006-2007,/partner/expReport.asp?id=2785&page=28&bgbn=R
36,내 생애 가장 눈부셨던 날들 in Santa Barbara!,"심리학과, 경영학과",학부,2006-2007,/partner/expReport.asp?id=2742&page=28&bgbn=R
35,paradise,신문방송학과,학부,2006-2007,/partner/expReport.asp?id=2727&page=28&bgbn=R
34,저기 저만치서 들려오는 산타바바라의 파도 소리,물리학전공,학부,2006,/partner/expReport.asp?id=2481&page=28&bgbn=R
33,세상 그 무엇과도 바꿀 수 없는 행복,"경제학과, 응용통계학과",학부,2006,/partner/expReport.asp?id=2469&page=28&bgbn=R
32,Santa Barbara에서의 1년.....,전기전자공학부,학부,2006,/partner/expReport.asp?id=2425&page=28&bgbn=R
31,내 인생 영원히 살아 숨 쉴 UCSB에서의 1년...,생화학과,학부,2006,/partner/expReport.asp?id=2412&page=28&bgbn=R
30,나의 두번째 고향 UCSB,"경제,경영",학부,2006,/partner/expReport.asp?id=2368&page=29&bgbn=R
29,University of California Santa Barbara,경영학과,학부,2006,/partner/expReport.asp?id=2363&page=29&bgbn=R
28,University of California Santa Barbara,경영학과,학부,2006,/partner/expReport.asp?id=2362&page=29&bgbn=R
27,University of California Santa Barbara,경영학과,학부,2006,/partner/expReport.asp?id=2361&page=29&bgbn=R
26,UCSB에서의 2005년,국문학과,학부,2005,/partner/expReport.asp?id=2227&page=29&bgbn=R
25,고요한 밤의 나라 산타바바라,전기전자공학부,학부,2005~2006,/partner/expReport.asp?id=2134&page=29&bgbn=R
24,꿈에도 그리운곳! 산타 바바라 ~ 바바라~~ 바바라~~~,영어영문학과,학부,2005,/partner/expReport.asp?id=2008&page=29&bgbn=R
23,"소중한 기억들, UCSB 경험보고서",경제학과,학부,2004-2005,/partner/expReport.asp?id=1947&page=29&bgbn=R
22,UCSB~!,경영학과,학부,2005,/partner/expReport.asp?id=1919&page=29&bgbn=R
21,"내 인생의 반전드라마, UCSB!! gogo!!",신문방송학과,학부,2005,/partner/expReport.asp?id=1906&page=29&bgbn=R
20,UCSB 경험보고서,컴퓨터산업공학,학부,2005,/partner/expReport.asp?id=1815&page=30&bgbn=R
19,2005 UCSB에서의 1년,신문방송/경영,학부,2005,/partner/expReport.asp?id=1805&page=30&bgbn=R
18,산타바바라에 오신 것을 환영합니다!!,신문방송학과,학부,2005,/partner/expReport.asp?id=1801&page=30&bgbn=R
17,an unforgettable year in Santa Barbara-,영문/경영,학부,2004-2005,/partner/expReport.asp?id=1720&page=30&bgbn=R
16,9 months at UCSB,응용통계학과,학부,2004-2005,/partner/expReport.asp?id=1681&page=30&bgbn=R
15,UCSB 교환학생 경험보고서,화학공학과,학부,2004-2005,/partner/expReport.asp?id=1652&page=30&bgbn=R
14,UCSB에서의 소중했던 9개월,심리학과,학부,2004-2005,/partner/expReport.asp?id=1624&page=30&bgbn=R
13,경험보고서,생명공학과,학부,2003-2004,/partner/expReport.asp?id=1544&page=30&bgbn=R
12,UCSB 경험보고서,전기전자공학부,학부,2003-2004,/partner/expReport.asp?id=1356&page=30&bgbn=R
11,교환학생 후기,심리학전공,학부,2003=2004,/partner/expReport.asp?id=1314&page=30&bgbn=R
10,UCSB 경험보고서,영어영문학전공,학부,2003,/partner/expReport.asp?id=1074&page=31&bgbn=R
9,UCSB 경험보고서,영어영문학전공,학부,2003,/partner/expReport.asp?id=1031&page=31&bgbn=R
8,UCSB 교환학생을 다녀와서,인문학부,학부,2002-2003,/partner/expReport.asp?id=898&page=31&bgbn=R
7,UCSB 경험 보고서,영어영문학전공,학부,2002-2003,/partner/expReport.asp?id=896&page=31&bgbn=R
6,UCSB 경험보고서,영어영문학전공,학부,2002-2003,/partner/expReport.asp?id=895&page=31&bgbn=R
5,UC Santa Barbara - 전은주,사회학전공,학부,2001-2002,/partner/expReport.asp?id=571&page=31&bgbn=R
4,UC Santa Barbara-신재경,유럽어문학부,학부,2000-2001,/partner/expReport.asp?id=327&page=31&bgbn=R
3,UC Santa Barbara-김형준,물리학전공,학부,2000-2001,/partner/expReport.asp?id=315&page=31&bgbn=R
2,UC Santa Barbara-정수진,영어영문학전공,학부,1999-2000,/partner/expReport.asp?id=136&page=31&bgbn=R
1,UC Santa Barbara-홍동우,기계전자공학부,학부,2001,/partner/expReport.asp?id=127&page=31&bgbn=R
