No,제목,학과,과정,년도,href
32,Surfing USA? Surfing SD~!!,인문학부,학부,2003-2004,/partner/expReport.asp?id=1249&page=24&bgbn=R
31,"rock on, DUDE! -- life in SUN diego",생명공학전공,학부,2003-2004,/partner/expReport.asp?id=1234&page=24&bgbn=R
30,내 인생에 꿈만 같았던 소중한 추억들...,생명공학전공,학부,2003-2004,/partner/expReport.asp?id=1217&page=24&bgbn=R
29,강추 강추~! 최고의 교환대학!!,경영학전공,학부,2003-2004,/partner/expReport.asp?id=1204&page=24&bgbn=R
28,"소중한 기억,, 친구들..",신문방송학과,학부,2002-2003,/partner/expReport.asp?id=1199&page=24&bgbn=R
27,"Heaven on Earth, San Diego",정치외교학과,학부,2003-2004,/partner/expReport.asp?id=1195&page=24&bgbn=R
26,4 Seasons in San Diego,인문학부,학부,2003,/partner/expReport.asp?id=1108&page=24&bgbn=R
25,UCSD에서 보낸 2003년,영어영문학전공,학부,2003,/partner/expReport.asp?id=1103&page=24&bgbn=R
24,"다시 가고 싶은 그 곳, 샌디에고",경영학전공,학부,2002,/partner/expReport.asp?id=1081&page=25&bgbn=R
23,Make the best of it! - UCSD,정치외교학과,학부,2003,/partner/expReport.asp?id=985&page=25&bgbn=R
22,"UCSD, 잊지 못할..",생명공학전공,학부,2002,/partner/expReport.asp?id=978&page=25&bgbn=R
21,UCSD에서의 6개월,작곡과,학부,2003,/partner/expReport.asp?id=949&page=25&bgbn=R
20,UCSD에서 1년...,생명공학전공,학부,2002,/partner/expReport.asp?id=930&page=25&bgbn=R
19,2002-2003 경험보고서,영어영문학전공,학부,2002-2003,/partner/expReport.asp?id=924&page=25&bgbn=R
18,내가 다녀 온 UCSD,사회학전공,학부,2002,/partner/expReport.asp?id=809&page=25&bgbn=R
17,경험보고서,법학과,학부,2002,/partner/expReport.asp?id=766&page=25&bgbn=R
16,UC San Diego - 백은주,건축공학전공,학부,2001-2002,/partner/expReport.asp?id=704&page=25&bgbn=R
15,UC San Diego - 류희상,경제학전공,학부,2001-2002,/partner/expReport.asp?id=653&page=25&bgbn=R
14,UC San Diego - 나인원,영어영문학전공,학부,2001-2002,/partner/expReport.asp?id=644&page=26&bgbn=R
13,UC San Diego - 송규호,법학과,학부,2001-2002,/partner/expReport.asp?id=643&page=26&bgbn=R
12,UC San Diego - 방효은,생명공학전공,학부,2001-2002,/partner/expReport.asp?id=603&page=26&bgbn=R
11,UC San Diego - 김도준,신문방송학과,학부,2001,/partner/expReport.asp?id=551&page=26&bgbn=R
10,UC San Diego - 임수아,정치외교학과,학부,200 - 2001,/partner/expReport.asp?id=416&page=26&bgbn=R
9,UC San Diego - 이정재,영어영문학전공,학부,2001,/partner/expReport.asp?id=415&page=26&bgbn=R
8,UC San Diego - 곽소연,영어영문학전공,학부,2001,/partner/expReport.asp?id=414&page=26&bgbn=R
7,UC San Diego - 김민영,경영학전공,학부,2001,/partner/expReport.asp?id=413&page=26&bgbn=R
6,UC San Diego-정유선,영어영문학전공,학부,2000-2001,/partner/expReport.asp?id=283&page=26&bgbn=R
5,UCSD-강문석,경제학전공,학부,2000-2001,/partner/expReport.asp?id=122&page=26&bgbn=R
4,UCSD-한정훈,경영학전공,학부,2000,/partner/expReport.asp?id=99&page=27&bgbn=R
3,UCSD-최남영,정치외교학과,학부,1999-2000,/partner/expReport.asp?id=95&page=27&bgbn=R
2,UC San Diego-김민혜,영어영문학전공,학부,1998-1999,/partner/expReport.asp?id=72&page=27&bgbn=R
1,UCSD-조현,생활과학부,학부,1998-1999,/partner/expReport.asp?id=45&page=27&bgbn=R
